,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/550097520954023/,albany_ga_500mi_exact_files/487324581_1182648062845892_8573160310120660614_n.jpg,$100,Ryobi Tools,"Boca Raton, FL",albany_ga_500mi_exact
1,https://www.facebook.com/marketplace/item/670914855318588/,albany_ga_500mi_exact_files/482037068_2039383713241416_5555355186927201878_n.jpg,$600,Ryobi Pallets,"Dalton, GA",albany_ga_500mi_exact
2,https://www.facebook.com/marketplace/item/1355744218784579/,albany_ga_500mi_exact_files/484492113_4307427619585008_8880942351485340373_n.jpg,"$1,200",RYOBI TOOL SET,"Durham, NC",albany_ga_500mi_exact
3,https://www.facebook.com/marketplace/item/1601679120333934/,albany_ga_500mi_exact_files/480897495_636080502243307_8317632892415270029_n.jpg,$30,Ryobi tools and more (see description),"Morristown, TN",albany_ga_500mi_exact
4,https://www.facebook.com/marketplace/item/506032865903023/,albany_ga_500mi_exact_files/485716386_1615520865746852_8648482533718466777_n.jpg,$20,Ryobi mounts,"Chatsworth, GA",albany_ga_500mi_exact
5,https://www.facebook.com/marketplace/item/614442648082935/,albany_ga_500mi_exact_files/484635224_1459700915435489_6977892858818919275_n.jpg,$50,RYOBI Link,"Jacksonville, FL",albany_ga_500mi_exact
6,https://www.facebook.com/marketplace/item/1156714379144954/,albany_ga_500mi_exact_files/472795990_1354323382608068_8087046355256548816_n.jpg,$220,Ryobi tool,"Tampa, FL",albany_ga_500mi_exact
7,https://www.facebook.com/marketplace/item/648575317647486/,albany_ga_500mi_exact_files/482360808_9413198498769859_7519507881200951374_n.jpg,$80,Ryobi HP-Brushless Angle Drill.,"Leesburg, GA",albany_ga_500mi_exact
8,https://www.facebook.com/marketplace/item/1403891564113240/,albany_ga_500mi_exact_files/472684066_559995913680122_6298288814323040782_n.jpg,"$4,800",Ryobi Hand Tools Pallet,"Dalton, GA",albany_ga_500mi_exact
9,https://www.facebook.com/marketplace/item/3989808651342687/,albany_ga_500mi_exact_files/468897217_2224302307969821_3920267088619008296_n.jpg,"$1,234",Black Friday Sale(Ryobi Battery Operated),"Macon, GA",albany_ga_500mi_exact
10,https://www.facebook.com/marketplace/item/1781951906063227/,albany_ga_500mi_exact_files/473199000_1872297806863127_4021728692929235956_n.jpg,$65,New Ryobi cordless 18v Sheet Metal offset Power Shears,"Leesburg, GA",albany_ga_500mi_exact
11,https://www.facebook.com/marketplace/item/1434617814088242/,albany_ga_500mi_exact_files/483185571_644666094773878_6017570814602943263_n.jpg,$60,Ryobi ONE+ 18V 9 in. Cordless Battery Edger (Tool Only),"Fleming Island, FL",albany_ga_500mi_exact
12,https://www.facebook.com/marketplace/item/2452702901728748/,albany_ga_500mi_exact_files/475523174_1429739427985092_3065577185247931915_n.jpg,$20,New Ryobi Floating Bluetooth Speaker,"Four Oaks, NC",albany_ga_500mi_exact
13,https://www.facebook.com/marketplace/item/630544079606902/,albany_ga_500mi_exact_files/487430844_9521750064584905_6773108242308429745_n.jpg,$150,Ryobi 18 volt cordless soap dispensing scrubber kit,"Columbia, SC",albany_ga_500mi_exact
14,https://www.facebook.com/marketplace/item/9062973050495053/,albany_ga_500mi_exact_files/483594655_1147161307091675_4877123642509235913_n.jpg,$160,Ryobi kits,"Jackson, TN",albany_ga_500mi_exact
15,https://www.facebook.com/marketplace/item/2783715341807414/,albany_ga_500mi_exact_files/465962033_884476680568241_1735106536770898340_n.jpg,$30,RYOBI ONE+ TOOLS,"Tunnel Hill, GA",albany_ga_500mi_exact
16,https://www.facebook.com/marketplace/item/1884873228676358/,albany_ga_500mi_exact_files/459347641_1435991397111887_5527323220757007800_n.jpg,$60,Ryobi Tools Blowout Sale!!! 18v-40v,"Lawrenceville, GA",albany_ga_500mi_exact
17,https://www.facebook.com/marketplace/item/1125288375787141/,albany_ga_500mi_exact_files/464552355_1459290581410824_2196724593031767366_n.jpg,$50,2 pack 18v Ryobi batteries,"Childersburg, AL",albany_ga_500mi_exact
18,https://www.facebook.com/marketplace/item/619793867556214/,albany_ga_500mi_exact_files/484482337_1925967504599581_8347995576563783116_n.jpg,$100,RYOBI ONE+ 18V HP 1/2 in. Brushless Cordless Mud Mixer (Tool Only),"Maryville, TN",albany_ga_500mi_exact
19,https://www.facebook.com/marketplace/item/1009401507241384/,albany_ga_500mi_exact_files/487071879_941584441385344_5227238099673203254_n.jpg,"$1,234",Ryobi Tools,"Birmingham, AL",albany_ga_500mi_exact
20,https://www.facebook.com/marketplace/item/2213414295719372/,albany_ga_500mi_exact_files/468568729_564255043238970_90225336813973386_n.jpg,$25,Ryobi Tools /Items,"Dover, FL",albany_ga_500mi_exact
21,https://www.facebook.com/marketplace/item/971569981728751/,albany_ga_500mi_exact_files/484334223_1578275786196331_4358034232642141778_n.jpg,$250,Ryobi 18v power tools,"Clarksville, TN",albany_ga_500mi_exact
22,https://www.facebook.com/marketplace/item/1977972386056629/,albany_ga_500mi_exact_files/465656661_4033851493501094_9020811950829323490_n.jpg,Free,RYOBI Tools 50% off retail,"Tampa, FL",albany_ga_500mi_exact
23,https://www.facebook.com/marketplace/item/1782927055882121/,albany_ga_500mi_exact_files/481567883_656685203695853_8735309000175157979_n.jpg,$1,Ryobi drills and impacts,"Temple, GA",albany_ga_500mi_exact
24,,,,The Tool Nut,"Lawrenceville, GA",
25,https://www.facebook.com/marketplace/item/9154891407955575/,albany_ga_500mi_exact_files/482554812_638186015474438_299672398283405211_n.jpg,$50,Ryobi Blowout Sale!!! 18v-40v,"Mt Airy, NC",albany_ga_500mi_exact
