,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/1666952888039041/,rapid_city_sd_500mi_files/483612145_658253443247879_1957542927588651502_n.jpg,$1,NEW Ryobi tools,"Junction City, KS",rapid_city_sd_500mi
1,https://www.facebook.com/marketplace/item/579950711093695/,rapid_city_sd_500mi_files/459598524_1237392570631496_7913629786737183507_n.jpg,$300,Ryobi 18v one high performance batteries,"Box Elder, SD",rapid_city_sd_500mi
2,https://www.facebook.com/marketplace/item/1811272946361567/,rapid_city_sd_500mi_files/473210656_643399168013714_8273874210248751263_n.jpg,$3,Ryobi bins,"Denver, CO",rapid_city_sd_500mi
3,https://www.facebook.com/marketplace/item/1622829725101297/,rapid_city_sd_500mi_files/484645624_1392284652122793_815803818587050610_n.jpg,$25,Ryobi tools Desktop Workbench Toolbox Pen Holder,"Gretna, NE",rapid_city_sd_500mi
4,https://www.facebook.com/marketplace/item/1519903672004981/,rapid_city_sd_500mi_files/470105711_1107462914389006_7015514465781723649_n.jpg,$135,Ryobi,"Belgrade, MT",rapid_city_sd_500mi
5,https://www.facebook.com/marketplace/item/1165644871764671/,rapid_city_sd_500mi_files/473200637_1308910597110723_1911233636238123711_n.jpg,$270,Ryobi power station Tool Only Firm Price,"Thornton, CO",rapid_city_sd_500mi
6,https://www.facebook.com/marketplace/item/1367915807721354/,rapid_city_sd_500mi_files/486664073_1942425939620486_8229135848056963216_n.jpg,$80,Ryobi 14” 37cc gas chainsaw - Brand New,"Willmar, MN",rapid_city_sd_500mi
7,https://www.facebook.com/marketplace/item/514686461431200/,rapid_city_sd_500mi_files/484141341_1020543716602383_5878701042953361731_n.jpg,$100,New Ryobi loppers,"Junction City, KS",rapid_city_sd_500mi
8,https://www.facebook.com/marketplace/item/1192112962516279/,rapid_city_sd_500mi_files/486824007_672409705369418_9012713932180782604_n.jpg,$99,Ryobi nail gun,"Melrose, MN",rapid_city_sd_500mi
9,https://www.facebook.com/marketplace/item/1283959452756991/,rapid_city_sd_500mi_files/471446390_1098073058681908_6737545821850486390_n.jpg,$1,Ryobi 3 gal. 18v wet dry vac. Tool only.,"Benson, MN",rapid_city_sd_500mi
10,https://www.facebook.com/marketplace/item/971907657993478/,rapid_city_sd_500mi_files/484737661_977358421216710_2303546382871611536_n.jpg,$50,Ryobi Link Tote and Crate,"Castle Rock, CO",rapid_city_sd_500mi
11,https://www.facebook.com/marketplace/item/8790994727672490/,rapid_city_sd_500mi_files/484545281_1800320994091342_7665591575886964668_n.jpg,$350,Ryobi Tiller - 40V HP,"Parker, CO",rapid_city_sd_500mi
12,https://www.facebook.com/marketplace/item/629915980027800/,rapid_city_sd_500mi_files/487688713_672494625257359_6753463220624894512_n.jpg,$60,Ryobi one 18 volts,"Council Bluffs, IA",rapid_city_sd_500mi
13,https://www.facebook.com/marketplace/item/1582527022459914/,rapid_city_sd_500mi_files/487842799_1630500634322658_4027736750767971718_n.jpg,$20,"ryobi battery chargers, cargador de pila ryobi, ryobi tools,","Denver, CO",rapid_city_sd_500mi
14,https://www.facebook.com/marketplace/item/1132238021939622/,rapid_city_sd_500mi_files/466362180_1482135105797026_8174587510088164576_n.jpg,$60,Ryobi One batteries,"Monument, CO",rapid_city_sd_500mi
15,https://www.facebook.com/marketplace/item/1774314143428088/,rapid_city_sd_500mi_files/464494130_1924932054681699_1244353344940631237_n.jpg,$75,Brand New Ryobi One+ 18v 6 In. Cordless Battery Compact Pruning Mini Chainsaw (No Battery Included),"Sioux Falls, SD",rapid_city_sd_500mi
16,https://www.facebook.com/marketplace/item/666780272542914/,rapid_city_sd_500mi_files/484489251_628417416592590_3808639423184488344_n.jpg,$200,RYOBI ONE+ 18V 6-Tool Combo Kit,"Omaha, NE",rapid_city_sd_500mi
