,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/1550289145635597/,boise_id_500_mi_exact_files/475926334_2578521255669951_8177706870173270354_n.jpg,$69,Ryobi RECON PSBIW01B ONE+ HP 18V Brushless Cordless Compact 3/8 in. Impact Wrench (Tool Only),"Meridian, ID",boise_id_500_mi_exact
1,https://www.facebook.com/marketplace/item/515903757996725/,boise_id_500_mi_exact_files/485370260_2467770623558142_5022737819067612856_n.jpg,$200,Ryobi 6 piece set,"Spokane, WA",boise_id_500_mi_exact
2,https://www.facebook.com/marketplace/item/9665107506883521/,boise_id_500_mi_exact_files/486791984_1246176993790840_883486445913857342_n.jpg,$30,RYOBI compact size powerful cleaning,"Walla Walla, WA",boise_id_500_mi_exact
3,https://www.facebook.com/marketplace/item/1978656892629511/,boise_id_500_mi_exact_files/471944563_382806914886309_3665383168445426542_n.jpg,$109,RYOBI NEW RY40509BTL 40V HP Brushless 12 in. Top Handle Cordless Battery Chainsaw (Tool Only),"Meridian, ID",boise_id_500_mi_exact
4,https://www.facebook.com/marketplace/item/682211674470559/,boise_id_500_mi_exact_files/485945339_1479848249646158_1855163914784391482_n.jpg,$80,Ryobi One 18v pex pinch clamp rool,"Medford, OR",boise_id_500_mi_exact
5,https://www.facebook.com/marketplace/item/2209378752777223/,boise_id_500_mi_exact_files/459802642_1609835963212600_8733248015020093858_n.jpg,$30,RYOBI scrubby,"Eugene, OR",boise_id_500_mi_exact
6,https://www.facebook.com/marketplace/item/1524864758180337/,boise_id_500_mi_exact_files/467297673_458302720221153_5640385741431135704_n.jpg,$65,Ryobi NEW PSBRS01B ONE+ HP 18V Brushless Cordless Compact One-Handed Reciprocating Saw (Tool Only),"Meridian, ID",boise_id_500_mi_exact
7,https://www.facebook.com/marketplace/item/2219738355127188/,boise_id_500_mi_exact_files/486724469_691003340032665_5562677401452621282_n.jpg,$10,RYOBI ONE+ SINGLE BATTERY CHARGERS,"Spokane Valley, WA",boise_id_500_mi_exact
8,https://www.facebook.com/marketplace/item/1835592823840983/,boise_id_500_mi_exact_files/481422187_1782557789204859_6875032291327719094_n.jpg,$19,Ryobi NEW PCF02B ONE+ 18V Cordless 4 in. Clamp Fan (Tool Only),"Meridian, ID",boise_id_500_mi_exact
9,https://www.facebook.com/marketplace/item/678247204671000/,boise_id_500_mi_exact_files/471918781_1150902400369342_4972770235685602866_n.jpg,$300,Ryobi 40V HP 8” Auger + Battery (new in box),"Eugene, OR",boise_id_500_mi_exact
10,https://www.facebook.com/marketplace/item/1519903672004981/,boise_id_500_mi_exact_files/470105711_1107462914389006_7015514465781723649_n.jpg,$135,Ryobi,"Belgrade, MT",boise_id_500_mi_exact
11,https://www.facebook.com/marketplace/item/836060571932168/,boise_id_500_mi_exact_files/473209013_955441722806959_7869651919757728965_n.jpg,$1,new ryobi 18v and 40v tools,"Chico, CA",boise_id_500_mi_exact
12,https://www.facebook.com/marketplace/item/1063957802181083/,boise_id_500_mi_exact_files/463739956_1671250153606114_2805889665430751974_n.jpg,$79,Ryobi NEW PSBIW01B ONE+ HP 18V Brushless Cordless Compact 3/8 in. Impact Wrench (Tool Only),"Meridian, ID",boise_id_500_mi_exact
13,https://www.facebook.com/marketplace/item/1016457417072584/,boise_id_500_mi_exact_files/487945673_871765078395135_4643598764561609665_n.jpg,$325,RYOBI TOOL SET,"Kennewick, WA",boise_id_500_mi_exact
