,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/942519824709892/,kingman_az_files/480748440_627251326929268_9096695899966762473_n.jpg,$160,Ryobi set tools,"Salt Lake City, UT",kingman_az
1,https://www.facebook.com/marketplace/item/1662344154494019/,kingman_az_files/468052692_2714697145403814_6473109333016309696_n.jpg,$75,Ryobi One+ 5 1/2” 18v Cordless Circular Saw w/ 2 Batteries & Charger *New in Box*,"Chandler, AZ",kingman_az
2,https://www.facebook.com/marketplace/item/1549820379050188/,kingman_az_files/480178418_494185630339965_1086470104973753456_n.jpg,$215,Ryobi One+ 6 tool combo kit,"Provo, UT",kingman_az
3,https://www.facebook.com/marketplace/item/466234309872496/,kingman_az_files/474712168_1299085717975015_4207598058563222396_n.jpg,$90,"New RYOBI ONE+ HP 18V Brushless Cordless Compact 6-1/2"" Circular Saw (Tool Only)","Tucson, AZ",kingman_az
4,https://www.facebook.com/marketplace/item/1608611449784044/,kingman_az_files/479741620_598975762974989_1309334805921971797_n.jpg,$220,RYOBI 18V HP Brushless Sliding Compound Miter Saw Kit with 4Ah High Preformance battery and Charger,"Glendale, AZ",kingman_az
5,https://www.facebook.com/marketplace/item/993352015987277/,kingman_az_files/479972316_989329809969666_2996649882232123300_n.jpg,$120,RYOBI ONE+ (PCL1400K2) 18V Cordless 4-Tool Combo Kit W/ BATTERIES & CHARGER,"Las Vegas, NV",kingman_az
6,https://www.facebook.com/marketplace/item/1720278685202209/,kingman_az_files/473218031_1177754910625661_8663411455523297784_n.jpg,$12,Ryobi tools!! Cheap prices,"Citrus Heights, CA",kingman_az
7,https://www.facebook.com/marketplace/item/9216530715049516/,kingman_az_files/480963494_1035023638647162_1936757639291996510_n.jpg,$980,Power Tools ,"Montebello, CA",kingman_az
8,https://www.facebook.com/marketplace/item/1302913440916501/,kingman_az_files/480878620_611753208446480_6242728152664395475_n.jpg,$170,Ryobi Set,"Tucson, AZ",kingman_az
9,https://www.facebook.com/marketplace/item/1295859734964541/,kingman_az_files/480633152_1151303473207258_6555744366510048915_n.jpg,$120,Ryobi 18v transfer pump charger and battery included brand new retail $150+ selling for $120 must se,"Phoenix, AZ",kingman_az
10,https://www.facebook.com/marketplace/item/546075665264322/,kingman_az_files/475165723_1730624927499405_8610507470072807277_n.jpg,$290,"Ryobi ONE+ HP PBLTS01K 18V Brushless Cordless 8-1/4"" Table Saw Kit w/ (2) 4Ah Batteries and Charger","Glendale, CA",kingman_az
11,https://www.facebook.com/marketplace/item/1988932541575169/,kingman_az_files/476564804_973409548099898_5456068734720419729_n.jpg,$170,RYOBI 18V 6 Tool Combo Kit,"Glendale, AZ",kingman_az
12,https://www.facebook.com/marketplace/item/1100854954784024/,kingman_az_files/471626306_1045592067252441_2140875185886326216_n.jpg,$200,Ryobi Tool Set,"Ceres, CA",kingman_az
13,https://www.facebook.com/marketplace/item/2096524214098176/,kingman_az_files/473219193_901903101748810_8024565238360163407_n.jpg,$200,Ryobi one power tools kit,"Tucson, AZ",kingman_az
14,https://www.facebook.com/marketplace/item/3942661976021163/,kingman_az_files/475486491_2098481810594182_6554569577618217558_n.jpg,$15,Ryobi Milwauke Rigid power tools,"Salt Lake City, UT",kingman_az
15,https://www.facebook.com/marketplace/item/1768334630399799/,kingman_az_files/477584011_573010219118042_5050880003576333629_n.jpg,$60,RYOBI 18V HP Brushless 6-1/2in. Circular Saw (Tool-Only),"Glendale, AZ",kingman_az
16,https://www.facebook.com/marketplace/item/3390955071040744/,kingman_az_files/480459252_516495028134184_549320651709886735_n.jpg,Free,Power tools,"Acton, CA",kingman_az
