,listing_url,photo_url,price,title,location,origin_city_list
0,https://www.facebook.com/marketplace/item/539377042528147/,cedar_rapid_ia_500mi_files/480895309_607380165416995_7905200327582892040_n.jpg,$35,Ryobi 18V One+ Circular saw (no battery or charger),"Dayton, OH",cedar_rapid_ia_500mi
1,https://www.facebook.com/marketplace/item/1635232633744121/,cedar_rapid_ia_500mi_files/473218376_955410636529837_3682161299656149545_n.jpg,$600,Brand new Ryobi power tools set,"Louisville, KY",cedar_rapid_ia_500mi
2,https://www.facebook.com/marketplace/item/560779753342313/,cedar_rapid_ia_500mi_files/466568139_1980627082408257_7478614254619382545_n.jpg,$200,Ryobi,"Warren, MI",cedar_rapid_ia_500mi
3,https://www.facebook.com/marketplace/item/640825708346505/,cedar_rapid_ia_500mi_files/473220679_2188135621583034_7973041772084198220_n.jpg,$100,"RYOBI ONE+ 18V Cordless 2-Tool Combo Kit with Drill/Driver, Impact Driver, (2) 1.5 Ah Batteries","Plainwell, MI",cedar_rapid_ia_500mi
4,https://www.facebook.com/marketplace/item/1150272836699206/,cedar_rapid_ia_500mi_files/475248794_1055565132932010_4201040790349821553_n.jpg,$115,"Discounted Ryobi Tools, Batteries & More","West Bend, WI",cedar_rapid_ia_500mi
5,https://www.facebook.com/marketplace/item/509362172153534/,cedar_rapid_ia_500mi_files/470099128_601718702304120_5268253896241976272_n.jpg,$300,Ryobi pack out,"Shelbyville, IN",cedar_rapid_ia_500mi
6,https://www.facebook.com/marketplace/item/1255788295563439/,cedar_rapid_ia_500mi_files/464356736_431704012956128_1445079495893497830_n.jpg,$80,"NEW RYOBI PSK106SB 18V ONE+ 1x 4Ah, 1x 2Ah Lithium-Ion Batteries + Charger Kit","Minneapolis, MN",cedar_rapid_ia_500mi
7,https://www.facebook.com/marketplace/item/927524689572732/,cedar_rapid_ia_500mi_files/473217806_956316959327310_3301403744244795062_n.jpg,$320,"RIOBY ONE+ 18V Cordless 4-Tool
Combo Kit & RYOBI
ONE+ HP 18V Brushless
Cordless 4-Mode 1/2 in. Impac","Fort Smith, AR",cedar_rapid_ia_500mi
8,https://www.facebook.com/marketplace/item/572137215821890/,cedar_rapid_ia_500mi_files/476557155_969155745160170_4044729327625612165_n.jpg,$95,Ryobi set,"St Louis, MO",cedar_rapid_ia_500mi
9,https://www.facebook.com/marketplace/item/1104226141211509/,cedar_rapid_ia_500mi_files/468290869_1083709066319350_6727348475009736001_n.jpg,$100,Ryobi Power Tool Set (6 pc.),"Cloverdale, IN",cedar_rapid_ia_500mi
10,https://www.facebook.com/marketplace/item/905165211789687/,cedar_rapid_ia_500mi_files/471636767_604375518770532_789365406824250996_n.jpg,$50,Ryobi 18v Cordless tools,"Louisville, KY",cedar_rapid_ia_500mi
